id	provided_identifier
3632349	oai:tms.ycba.yale.edu:46921
3632350	oai:tms.ycba.yale.edu:46922
3632351	oai:tms.ycba.yale.edu:46923
3632352	oai:tms.ycba.yale.edu:46924
3632353	oai:tms.ycba.yale.edu:46925
3632354	oai:tms.ycba.yale.edu:46926
3632355	oai:tms.ycba.yale.edu:46927
3632356	oai:tms.ycba.yale.edu:46928
3632357	oai:tms.ycba.yale.edu:46929
3632358	oai:tms.ycba.yale.edu:46930
3632359	oai:tms.ycba.yale.edu:46931
3632360	oai:tms.ycba.yale.edu:46932
3632361	oai:tms.ycba.yale.edu:46933
3632362	oai:tms.ycba.yale.edu:46934
3632363	oai:tms.ycba.yale.edu:46935
3632364	oai:tms.ycba.yale.edu:46936
3632365	oai:tms.ycba.yale.edu:46937
3632366	oai:tms.ycba.yale.edu:46938
3632367	oai:tms.ycba.yale.edu:46939
3632368	oai:tms.ycba.yale.edu:46940
3632369	oai:tms.ycba.yale.edu:46941
3632370	oai:tms.ycba.yale.edu:46942
3632371	oai:tms.ycba.yale.edu:46943
3632372	oai:tms.ycba.yale.edu:46944
3632373	oai:tms.ycba.yale.edu:46945
3632374	oai:tms.ycba.yale.edu:46946
3632375	oai:tms.ycba.yale.edu:46947
3632376	oai:tms.ycba.yale.edu:46948
3632377	oai:tms.ycba.yale.edu:46949
3632378	oai:tms.ycba.yale.edu:46950
3632379	oai:tms.ycba.yale.edu:46951
3632380	oai:tms.ycba.yale.edu:46952
3632381	oai:tms.ycba.yale.edu:46954
3632382	oai:tms.ycba.yale.edu:46956
3632383	oai:tms.ycba.yale.edu:46957
3632384	oai:tms.ycba.yale.edu:46958
3632385	oai:tms.ycba.yale.edu:46959
3632386	oai:tms.ycba.yale.edu:46960
3632387	oai:tms.ycba.yale.edu:46965
3632388	oai:tms.ycba.yale.edu:46966
3632389	oai:tms.ycba.yale.edu:46967
3632390	oai:tms.ycba.yale.edu:46968
3632391	oai:tms.ycba.yale.edu:46969
3632392	oai:tms.ycba.yale.edu:46970
3632393	oai:tms.ycba.yale.edu:46971
3632394	oai:tms.ycba.yale.edu:46972
3632395	oai:tms.ycba.yale.edu:46973
3632396	oai:tms.ycba.yale.edu:46974
3632397	oai:tms.ycba.yale.edu:46975
3632398	oai:tms.ycba.yale.edu:46976
3632399	oai:tms.ycba.yale.edu:46977
3632400	oai:tms.ycba.yale.edu:46978
3632401	oai:tms.ycba.yale.edu:46979
3632402	oai:tms.ycba.yale.edu:46980
3632403	oai:tms.ycba.yale.edu:46981
3632404	oai:tms.ycba.yale.edu:46982
3632405	oai:tms.ycba.yale.edu:46983
3632406	oai:tms.ycba.yale.edu:46984
3632407	oai:tms.ycba.yale.edu:46985
3632408	oai:tms.ycba.yale.edu:46986
3632409	oai:tms.ycba.yale.edu:46987
3632410	oai:tms.ycba.yale.edu:46988
3632411	oai:tms.ycba.yale.edu:46989
3632412	oai:tms.ycba.yale.edu:46990
3632413	oai:tms.ycba.yale.edu:46991
3632414	oai:tms.ycba.yale.edu:46992
3632415	oai:tms.ycba.yale.edu:46993
3632416	oai:tms.ycba.yale.edu:46994
3632417	oai:tms.ycba.yale.edu:46995
3632418	oai:tms.ycba.yale.edu:46996
3632419	oai:tms.ycba.yale.edu:46997
3632420	oai:tms.ycba.yale.edu:46998
3632421	oai:tms.ycba.yale.edu:46999
3632422	oai:tms.ycba.yale.edu:47000
3632423	oai:tms.ycba.yale.edu:47001
3632424	oai:tms.ycba.yale.edu:47002
3632425	oai:tms.ycba.yale.edu:47003
3632426	oai:tms.ycba.yale.edu:47004
3632427	oai:tms.ycba.yale.edu:47005
3632428	oai:tms.ycba.yale.edu:47006
3632429	oai:tms.ycba.yale.edu:47007
3632430	oai:tms.ycba.yale.edu:47008
3632431	oai:tms.ycba.yale.edu:47009
3632432	oai:tms.ycba.yale.edu:47010
3632433	oai:tms.ycba.yale.edu:47011
3632434	oai:tms.ycba.yale.edu:47012
3632435	oai:tms.ycba.yale.edu:47019
3632436	oai:tms.ycba.yale.edu:47020
3632437	oai:tms.ycba.yale.edu:47021
3632438	oai:tms.ycba.yale.edu:47022
3632439	oai:tms.ycba.yale.edu:47023
3632440	oai:tms.ycba.yale.edu:47031
3632441	oai:tms.ycba.yale.edu:47036
3632442	oai:tms.ycba.yale.edu:47037
3632443	oai:tms.ycba.yale.edu:47038
3632444	oai:tms.ycba.yale.edu:47039
3632445	oai:tms.ycba.yale.edu:47040
3632446	oai:tms.ycba.yale.edu:47041
3632447	oai:tms.ycba.yale.edu:47042
3632448	oai:tms.ycba.yale.edu:47043
3632449	oai:tms.ycba.yale.edu:47044
3632450	oai:tms.ycba.yale.edu:47045
3632451	oai:tms.ycba.yale.edu:47047
3632452	oai:tms.ycba.yale.edu:47048
3632453	oai:tms.ycba.yale.edu:47049
3632454	oai:tms.ycba.yale.edu:47050
3632455	oai:tms.ycba.yale.edu:47051
3632456	oai:tms.ycba.yale.edu:47052
3632457	oai:tms.ycba.yale.edu:47053
3632458	oai:tms.ycba.yale.edu:47054
3632459	oai:tms.ycba.yale.edu:47055
3632460	oai:tms.ycba.yale.edu:47056
3632461	oai:tms.ycba.yale.edu:47057
3632462	oai:tms.ycba.yale.edu:47058
3632463	oai:tms.ycba.yale.edu:47059
3632464	oai:tms.ycba.yale.edu:47060
3632465	oai:tms.ycba.yale.edu:47061
3632466	oai:tms.ycba.yale.edu:47062
3632467	oai:tms.ycba.yale.edu:47063
3632468	oai:tms.ycba.yale.edu:47064
3632469	oai:tms.ycba.yale.edu:47065
3632470	oai:tms.ycba.yale.edu:47066
3632471	oai:tms.ycba.yale.edu:47067
3632472	oai:tms.ycba.yale.edu:47068
3632473	oai:tms.ycba.yale.edu:47069
3632474	oai:tms.ycba.yale.edu:47070
3632475	oai:tms.ycba.yale.edu:47071
3632476	oai:tms.ycba.yale.edu:47072
3632477	oai:tms.ycba.yale.edu:47073
3632478	oai:tms.ycba.yale.edu:47074
3632479	oai:tms.ycba.yale.edu:47075
3632480	oai:tms.ycba.yale.edu:47076
3632481	oai:tms.ycba.yale.edu:47077
3632482	oai:tms.ycba.yale.edu:47078
3632483	oai:tms.ycba.yale.edu:47079
3632484	oai:tms.ycba.yale.edu:47080
3632485	oai:tms.ycba.yale.edu:47081
3632486	oai:tms.ycba.yale.edu:47082
3632487	oai:tms.ycba.yale.edu:47083
3632488	oai:tms.ycba.yale.edu:47084
3632489	oai:tms.ycba.yale.edu:47085
3632490	oai:tms.ycba.yale.edu:47086
3632491	oai:tms.ycba.yale.edu:47087
3632492	oai:tms.ycba.yale.edu:47088
3632493	oai:tms.ycba.yale.edu:47089
3632494	oai:tms.ycba.yale.edu:47090
3632495	oai:tms.ycba.yale.edu:47091
3632496	oai:tms.ycba.yale.edu:47092
3632497	oai:tms.ycba.yale.edu:47093
3632498	oai:tms.ycba.yale.edu:47094
3632499	oai:tms.ycba.yale.edu:47095
3632500	oai:tms.ycba.yale.edu:47096
3632501	oai:tms.ycba.yale.edu:47097
3632502	oai:tms.ycba.yale.edu:47098
3632503	oai:tms.ycba.yale.edu:47099
3632504	oai:tms.ycba.yale.edu:47102
3632505	oai:tms.ycba.yale.edu:47106
3632506	oai:tms.ycba.yale.edu:47107
3632507	oai:tms.ycba.yale.edu:47110
3632508	oai:tms.ycba.yale.edu:47112
3632509	oai:tms.ycba.yale.edu:47119
3632510	oai:tms.ycba.yale.edu:47121
3632511	oai:tms.ycba.yale.edu:47122
3632512	oai:tms.ycba.yale.edu:47123
3632513	oai:tms.ycba.yale.edu:47124
3632514	oai:tms.ycba.yale.edu:47125
3632515	oai:tms.ycba.yale.edu:47126
3632516	oai:tms.ycba.yale.edu:47127
3632517	oai:tms.ycba.yale.edu:47128
3632518	oai:tms.ycba.yale.edu:47129
3632519	oai:tms.ycba.yale.edu:47130
3632520	oai:tms.ycba.yale.edu:47131
3632521	oai:tms.ycba.yale.edu:47132
3632522	oai:tms.ycba.yale.edu:47133
3632523	oai:tms.ycba.yale.edu:47134
3632524	oai:tms.ycba.yale.edu:47135
3632525	oai:tms.ycba.yale.edu:47136
3632526	oai:tms.ycba.yale.edu:47137
3632527	oai:tms.ycba.yale.edu:47138
3632528	oai:tms.ycba.yale.edu:47139
3632529	oai:tms.ycba.yale.edu:47140
3632530	oai:tms.ycba.yale.edu:47141
3632531	oai:tms.ycba.yale.edu:47142
3632532	oai:tms.ycba.yale.edu:47143
3632533	oai:tms.ycba.yale.edu:47144
3632534	oai:tms.ycba.yale.edu:47145
3632535	oai:tms.ycba.yale.edu:47146
3632536	oai:tms.ycba.yale.edu:47147
3632537	oai:tms.ycba.yale.edu:47148
3632538	oai:tms.ycba.yale.edu:47149
3632539	oai:tms.ycba.yale.edu:47150
3632540	oai:tms.ycba.yale.edu:47151
3632541	oai:tms.ycba.yale.edu:47152
3632542	oai:tms.ycba.yale.edu:47153
3632543	oai:tms.ycba.yale.edu:47154
3632544	oai:tms.ycba.yale.edu:47155
3632545	oai:tms.ycba.yale.edu:47156
3632546	oai:tms.ycba.yale.edu:47157
3632547	oai:tms.ycba.yale.edu:47158
3632548	oai:tms.ycba.yale.edu:47159
3632549	oai:tms.ycba.yale.edu:47160
3632550	oai:tms.ycba.yale.edu:47162
3632551	oai:tms.ycba.yale.edu:47163
3632552	oai:tms.ycba.yale.edu:47164
3632553	oai:tms.ycba.yale.edu:47166
3632554	oai:tms.ycba.yale.edu:47167
3632555	oai:tms.ycba.yale.edu:47169
3632556	oai:tms.ycba.yale.edu:47170
3632557	oai:tms.ycba.yale.edu:47171
3632558	oai:tms.ycba.yale.edu:47172
3632559	oai:tms.ycba.yale.edu:47173
3632560	oai:tms.ycba.yale.edu:47174
3632561	oai:tms.ycba.yale.edu:47175
3632562	oai:tms.ycba.yale.edu:47176
3632563	oai:tms.ycba.yale.edu:47177
3632564	oai:tms.ycba.yale.edu:47178
3632565	oai:tms.ycba.yale.edu:47179
3632566	oai:tms.ycba.yale.edu:47181
3632567	oai:tms.ycba.yale.edu:47183
3632568	oai:tms.ycba.yale.edu:47184
3632569	oai:tms.ycba.yale.edu:47186
3632570	oai:tms.ycba.yale.edu:47188
3632571	oai:tms.ycba.yale.edu:47189
3632572	oai:tms.ycba.yale.edu:47190
3632573	oai:tms.ycba.yale.edu:47191
3632574	oai:tms.ycba.yale.edu:47192
3632575	oai:tms.ycba.yale.edu:47193
3632576	oai:tms.ycba.yale.edu:47194
3632577	oai:tms.ycba.yale.edu:47195
3632578	oai:tms.ycba.yale.edu:47196
3632579	oai:tms.ycba.yale.edu:47197
3632580	oai:tms.ycba.yale.edu:47198
3632581	oai:tms.ycba.yale.edu:47199
3632582	oai:tms.ycba.yale.edu:47200
3632583	oai:tms.ycba.yale.edu:47201
3632584	oai:tms.ycba.yale.edu:47202
3632585	oai:tms.ycba.yale.edu:47203
3632586	oai:tms.ycba.yale.edu:47204
3632587	oai:tms.ycba.yale.edu:47205
3632588	oai:tms.ycba.yale.edu:47206
3632589	oai:tms.ycba.yale.edu:47207
3632590	oai:tms.ycba.yale.edu:47208
3632591	oai:tms.ycba.yale.edu:47209
3632592	oai:tms.ycba.yale.edu:47210
3632593	oai:tms.ycba.yale.edu:47211
3632594	oai:tms.ycba.yale.edu:47212
3632595	oai:tms.ycba.yale.edu:47213
3632596	oai:tms.ycba.yale.edu:47214
3632597	oai:tms.ycba.yale.edu:47215
3632598	oai:tms.ycba.yale.edu:47216
3632599	oai:tms.ycba.yale.edu:47217
3632600	oai:tms.ycba.yale.edu:47218
3632601	oai:tms.ycba.yale.edu:47219
3632602	oai:tms.ycba.yale.edu:47220
3632603	oai:tms.ycba.yale.edu:47221
3632604	oai:tms.ycba.yale.edu:47222
3632605	oai:tms.ycba.yale.edu:47223
3632606	oai:tms.ycba.yale.edu:47224
3632607	oai:tms.ycba.yale.edu:47225
3632608	oai:tms.ycba.yale.edu:47226
3632609	oai:tms.ycba.yale.edu:47227
3632610	oai:tms.ycba.yale.edu:47228
3632611	oai:tms.ycba.yale.edu:47229
3632612	oai:tms.ycba.yale.edu:47230
3632613	oai:tms.ycba.yale.edu:47231
3632614	oai:tms.ycba.yale.edu:47232
3632615	oai:tms.ycba.yale.edu:47233
3632616	oai:tms.ycba.yale.edu:47234
3632617	oai:tms.ycba.yale.edu:47235
3632618	oai:tms.ycba.yale.edu:47236
3632619	oai:tms.ycba.yale.edu:47237
3632620	oai:tms.ycba.yale.edu:47238
3632621	oai:tms.ycba.yale.edu:47239
3632622	oai:tms.ycba.yale.edu:47240
3632623	oai:tms.ycba.yale.edu:47241
3632624	oai:tms.ycba.yale.edu:47242
3632625	oai:tms.ycba.yale.edu:47243
3632626	oai:tms.ycba.yale.edu:47244
3632627	oai:tms.ycba.yale.edu:47245
3632628	oai:tms.ycba.yale.edu:47246
3632629	oai:tms.ycba.yale.edu:47247
3632630	oai:tms.ycba.yale.edu:47248
3632631	oai:tms.ycba.yale.edu:47249
3632632	oai:tms.ycba.yale.edu:47250
3632633	oai:tms.ycba.yale.edu:47251
3632634	oai:tms.ycba.yale.edu:47252
3632635	oai:tms.ycba.yale.edu:47253
3632636	oai:tms.ycba.yale.edu:47254
3632637	oai:tms.ycba.yale.edu:47255
3632638	oai:tms.ycba.yale.edu:47256
3632639	oai:tms.ycba.yale.edu:47257
3632640	oai:tms.ycba.yale.edu:47258
3632641	oai:tms.ycba.yale.edu:47259
3632642	oai:tms.ycba.yale.edu:47260
3632643	oai:tms.ycba.yale.edu:47261
3632644	oai:tms.ycba.yale.edu:47262
3632645	oai:tms.ycba.yale.edu:47263
3632646	oai:tms.ycba.yale.edu:47264
3632647	oai:tms.ycba.yale.edu:47265
3632648	oai:tms.ycba.yale.edu:47266
3632649	oai:tms.ycba.yale.edu:47267
3632650	oai:tms.ycba.yale.edu:47268
3632651	oai:tms.ycba.yale.edu:47269
3632652	oai:tms.ycba.yale.edu:47270
3632653	oai:tms.ycba.yale.edu:47271
3632654	oai:tms.ycba.yale.edu:47272
3632655	oai:tms.ycba.yale.edu:47273
3632656	oai:tms.ycba.yale.edu:47274
3632657	oai:tms.ycba.yale.edu:47275
3632658	oai:tms.ycba.yale.edu:47276
3632659	oai:tms.ycba.yale.edu:47277
3632660	oai:tms.ycba.yale.edu:47278
3632661	oai:tms.ycba.yale.edu:47279
3632662	oai:tms.ycba.yale.edu:47280
3632663	oai:tms.ycba.yale.edu:47281
3632664	oai:tms.ycba.yale.edu:47282
3632665	oai:tms.ycba.yale.edu:47283
3632666	oai:tms.ycba.yale.edu:47284
3632667	oai:tms.ycba.yale.edu:47285
3632668	oai:tms.ycba.yale.edu:47286
3632669	oai:tms.ycba.yale.edu:47287
3632670	oai:tms.ycba.yale.edu:47288
3632671	oai:tms.ycba.yale.edu:47289
3632672	oai:tms.ycba.yale.edu:47291
3632673	oai:tms.ycba.yale.edu:47292
3632674	oai:tms.ycba.yale.edu:47293
3632675	oai:tms.ycba.yale.edu:47294
3632676	oai:tms.ycba.yale.edu:47295
3632677	oai:tms.ycba.yale.edu:47296
3632678	oai:tms.ycba.yale.edu:47297
3632679	oai:tms.ycba.yale.edu:47298
3632680	oai:tms.ycba.yale.edu:47299
3632681	oai:tms.ycba.yale.edu:47300
3632682	oai:tms.ycba.yale.edu:47301
3632683	oai:tms.ycba.yale.edu:47302
3632684	oai:tms.ycba.yale.edu:47303
3632685	oai:tms.ycba.yale.edu:47304
3632686	oai:tms.ycba.yale.edu:47305
3632687	oai:tms.ycba.yale.edu:47308
3632688	oai:tms.ycba.yale.edu:47309
3632689	oai:tms.ycba.yale.edu:47311
3632690	oai:tms.ycba.yale.edu:47312
3632691	oai:tms.ycba.yale.edu:47313
3632692	oai:tms.ycba.yale.edu:47314
3632693	oai:tms.ycba.yale.edu:47315
3632694	oai:tms.ycba.yale.edu:47316
3632695	oai:tms.ycba.yale.edu:47317
3632696	oai:tms.ycba.yale.edu:47318
3632697	oai:tms.ycba.yale.edu:47319
3632698	oai:tms.ycba.yale.edu:47320
3632699	oai:tms.ycba.yale.edu:47321
3632700	oai:tms.ycba.yale.edu:47322
3632701	oai:tms.ycba.yale.edu:47323
3632702	oai:tms.ycba.yale.edu:47324
3632703	oai:tms.ycba.yale.edu:47325
3632704	oai:tms.ycba.yale.edu:47326
3632705	oai:tms.ycba.yale.edu:47327
3632706	oai:tms.ycba.yale.edu:47328
3632707	oai:tms.ycba.yale.edu:47329
3632708	oai:tms.ycba.yale.edu:47330
3632709	oai:tms.ycba.yale.edu:47331
3632710	oai:tms.ycba.yale.edu:47332
3632711	oai:tms.ycba.yale.edu:47333
3632712	oai:tms.ycba.yale.edu:47334
3632713	oai:tms.ycba.yale.edu:47335
3632714	oai:tms.ycba.yale.edu:47336
3632715	oai:tms.ycba.yale.edu:47337
3632716	oai:tms.ycba.yale.edu:47338
3632717	oai:tms.ycba.yale.edu:47339
3632718	oai:tms.ycba.yale.edu:47340
3632719	oai:tms.ycba.yale.edu:47341
3632720	oai:tms.ycba.yale.edu:47342
3632721	oai:tms.ycba.yale.edu:47343
3632722	oai:tms.ycba.yale.edu:47344
3632723	oai:tms.ycba.yale.edu:47345
3632724	oai:tms.ycba.yale.edu:47346
3632725	oai:tms.ycba.yale.edu:47347
3632726	oai:tms.ycba.yale.edu:47348
3632727	oai:tms.ycba.yale.edu:47349
3632728	oai:tms.ycba.yale.edu:47350
3632729	oai:tms.ycba.yale.edu:47351
3632730	oai:tms.ycba.yale.edu:47352
3632731	oai:tms.ycba.yale.edu:47353
3632732	oai:tms.ycba.yale.edu:47354
3632733	oai:tms.ycba.yale.edu:47355
3632734	oai:tms.ycba.yale.edu:47356
3632735	oai:tms.ycba.yale.edu:47357
3632736	oai:tms.ycba.yale.edu:47358
3632737	oai:tms.ycba.yale.edu:47359
3632738	oai:tms.ycba.yale.edu:47362
3632739	oai:tms.ycba.yale.edu:47363
3632740	oai:tms.ycba.yale.edu:47367
3632741	oai:tms.ycba.yale.edu:47368
3632742	oai:tms.ycba.yale.edu:47369
3632743	oai:tms.ycba.yale.edu:47370
3632744	oai:tms.ycba.yale.edu:47371
3632745	oai:tms.ycba.yale.edu:47372
3632746	oai:tms.ycba.yale.edu:47373
3632747	oai:tms.ycba.yale.edu:47375
3632748	oai:tms.ycba.yale.edu:47376
3632749	oai:tms.ycba.yale.edu:47377
3632750	oai:tms.ycba.yale.edu:47378
3632751	oai:tms.ycba.yale.edu:47380
3632752	oai:tms.ycba.yale.edu:47382
3632753	oai:tms.ycba.yale.edu:47384
3632754	oai:tms.ycba.yale.edu:47385
3632755	oai:tms.ycba.yale.edu:47387
3632756	oai:tms.ycba.yale.edu:47388
3632757	oai:tms.ycba.yale.edu:47390
3632758	oai:tms.ycba.yale.edu:47391
3632759	oai:tms.ycba.yale.edu:47393
3632760	oai:tms.ycba.yale.edu:47394
3632761	oai:tms.ycba.yale.edu:47395
3632762	oai:tms.ycba.yale.edu:47396
3632763	oai:tms.ycba.yale.edu:47397
3632764	oai:tms.ycba.yale.edu:47398
3632765	oai:tms.ycba.yale.edu:47399
3632766	oai:tms.ycba.yale.edu:47400
3632767	oai:tms.ycba.yale.edu:47401
3632768	oai:tms.ycba.yale.edu:47402
3632769	oai:tms.ycba.yale.edu:47403
3632770	oai:tms.ycba.yale.edu:47408
3632771	oai:tms.ycba.yale.edu:47410
3632772	oai:tms.ycba.yale.edu:47411
3632773	oai:tms.ycba.yale.edu:47412
3632774	oai:tms.ycba.yale.edu:47413
3632775	oai:tms.ycba.yale.edu:47414
3632776	oai:tms.ycba.yale.edu:47415
3632777	oai:tms.ycba.yale.edu:47416
3632778	oai:tms.ycba.yale.edu:47417
3632779	oai:tms.ycba.yale.edu:47420
3632780	oai:tms.ycba.yale.edu:47421
3632781	oai:tms.ycba.yale.edu:47422
3632782	oai:tms.ycba.yale.edu:47423
3632783	oai:tms.ycba.yale.edu:47424
3632784	oai:tms.ycba.yale.edu:47425
3632785	oai:tms.ycba.yale.edu:47430
3632786	oai:tms.ycba.yale.edu:47431
3632787	oai:tms.ycba.yale.edu:47432
3632789	oai:tms.ycba.yale.edu:47440
3632790	oai:tms.ycba.yale.edu:47443
3632791	oai:tms.ycba.yale.edu:47444
3632792	oai:tms.ycba.yale.edu:26433
3632793	oai:tms.ycba.yale.edu:26434
3632794	oai:tms.ycba.yale.edu:26435
3632795	oai:tms.ycba.yale.edu:26436
3632796	oai:tms.ycba.yale.edu:26437
3632797	oai:tms.ycba.yale.edu:26438
3632798	oai:tms.ycba.yale.edu:26439
3632799	oai:tms.ycba.yale.edu:26440
3632800	oai:tms.ycba.yale.edu:26441
3632801	oai:tms.ycba.yale.edu:26442
3632802	oai:tms.ycba.yale.edu:26443
3632803	oai:tms.ycba.yale.edu:26444
3632804	oai:tms.ycba.yale.edu:26445
3632805	oai:tms.ycba.yale.edu:26446
3632806	oai:tms.ycba.yale.edu:26447
3632807	oai:tms.ycba.yale.edu:26005
3632808	oai:tms.ycba.yale.edu:26007
3632809	oai:tms.ycba.yale.edu:26008
3632810	oai:tms.ycba.yale.edu:26010
3632811	oai:tms.ycba.yale.edu:26020
3632812	oai:tms.ycba.yale.edu:26021
3632813	oai:tms.ycba.yale.edu:26022
3632814	oai:tms.ycba.yale.edu:26023
3632815	oai:tms.ycba.yale.edu:26018
3632816	oai:tms.ycba.yale.edu:28490
3632817	oai:tms.ycba.yale.edu:28468
3632818	oai:tms.ycba.yale.edu:28469
3632819	oai:tms.ycba.yale.edu:28470
3632820	oai:tms.ycba.yale.edu:28471
3632821	oai:tms.ycba.yale.edu:28472
3632822	oai:tms.ycba.yale.edu:28473
3632823	oai:tms.ycba.yale.edu:28474
3632824	oai:tms.ycba.yale.edu:28475
3632825	oai:tms.ycba.yale.edu:26025
3632826	oai:tms.ycba.yale.edu:26026
3632827	oai:tms.ycba.yale.edu:26027
3632828	oai:tms.ycba.yale.edu:26028
3632829	oai:tms.ycba.yale.edu:26029
3632830	oai:tms.ycba.yale.edu:26030
3632831	oai:tms.ycba.yale.edu:26031
3632832	oai:tms.ycba.yale.edu:26032
3632833	oai:tms.ycba.yale.edu:27800
3632834	oai:tms.ycba.yale.edu:27801
3632835	oai:tms.ycba.yale.edu:27802
3632836	oai:tms.ycba.yale.edu:27803
3632837	oai:tms.ycba.yale.edu:27804
3632838	oai:tms.ycba.yale.edu:27805
3632839	oai:tms.ycba.yale.edu:27806
3632840	oai:tms.ycba.yale.edu:27807
3632841	oai:tms.ycba.yale.edu:27808
3632842	oai:tms.ycba.yale.edu:27809
3632843	oai:tms.ycba.yale.edu:27810
3632844	oai:tms.ycba.yale.edu:27811
3632845	oai:tms.ycba.yale.edu:27812
3632846	oai:tms.ycba.yale.edu:27813
3632847	oai:tms.ycba.yale.edu:27814
3632848	oai:tms.ycba.yale.edu:27815
3632849	oai:tms.ycba.yale.edu:27816
3632850	oai:tms.ycba.yale.edu:27817
3632851	oai:tms.ycba.yale.edu:27818
3632852	oai:tms.ycba.yale.edu:27819
3632853	oai:tms.ycba.yale.edu:27820
3632854	oai:tms.ycba.yale.edu:27821
3632855	oai:tms.ycba.yale.edu:27822
3632856	oai:tms.ycba.yale.edu:27823
3632857	oai:tms.ycba.yale.edu:27824
3632858	oai:tms.ycba.yale.edu:27825
3632859	oai:tms.ycba.yale.edu:27826
3632860	oai:tms.ycba.yale.edu:27827
3632861	oai:tms.ycba.yale.edu:27828
3632862	oai:tms.ycba.yale.edu:27829
3632863	oai:tms.ycba.yale.edu:27830
3632864	oai:tms.ycba.yale.edu:27831
3632865	oai:tms.ycba.yale.edu:27832
3632866	oai:tms.ycba.yale.edu:27833
3632867	oai:tms.ycba.yale.edu:27834
3632868	oai:tms.ycba.yale.edu:27835
3632869	oai:tms.ycba.yale.edu:27836
3632870	oai:tms.ycba.yale.edu:27837
3632871	oai:tms.ycba.yale.edu:27838
3632872	oai:tms.ycba.yale.edu:27839
3632873	oai:tms.ycba.yale.edu:27840
3632874	oai:tms.ycba.yale.edu:27841
3632875	oai:tms.ycba.yale.edu:27842
3632876	oai:tms.ycba.yale.edu:27843
3632877	oai:tms.ycba.yale.edu:27844
3632878	oai:tms.ycba.yale.edu:27845
3632879	oai:tms.ycba.yale.edu:27846
3632880	oai:tms.ycba.yale.edu:27847
3632881	oai:tms.ycba.yale.edu:27848
3632882	oai:tms.ycba.yale.edu:27849
3632883	oai:tms.ycba.yale.edu:27850
3632884	oai:tms.ycba.yale.edu:27851
3632885	oai:tms.ycba.yale.edu:27852
3632886	oai:tms.ycba.yale.edu:27853
3632887	oai:tms.ycba.yale.edu:27854
3632888	oai:tms.ycba.yale.edu:27855
3632889	oai:tms.ycba.yale.edu:27856
3632890	oai:tms.ycba.yale.edu:27857
3632891	oai:tms.ycba.yale.edu:27858
3632892	oai:tms.ycba.yale.edu:27859
3632893	oai:tms.ycba.yale.edu:27860
3632894	oai:tms.ycba.yale.edu:27861
3632895	oai:tms.ycba.yale.edu:27862
3632896	oai:tms.ycba.yale.edu:27863
3632897	oai:tms.ycba.yale.edu:27864
3632898	oai:tms.ycba.yale.edu:27865
3632899	oai:tms.ycba.yale.edu:27866
3632900	oai:tms.ycba.yale.edu:27867
3632901	oai:tms.ycba.yale.edu:27868
3632902	oai:tms.ycba.yale.edu:27869
3632903	oai:tms.ycba.yale.edu:27870
3632904	oai:tms.ycba.yale.edu:27871
3632905	oai:tms.ycba.yale.edu:27872
3632906	oai:tms.ycba.yale.edu:27873
3632907	oai:tms.ycba.yale.edu:27874
3632908	oai:tms.ycba.yale.edu:27875
3632909	oai:tms.ycba.yale.edu:27876
3632910	oai:tms.ycba.yale.edu:27877
3632911	oai:tms.ycba.yale.edu:27878
3632912	oai:tms.ycba.yale.edu:27602
3632913	oai:tms.ycba.yale.edu:27603
3632914	oai:tms.ycba.yale.edu:27604
3632915	oai:tms.ycba.yale.edu:27605
3632916	oai:tms.ycba.yale.edu:27606
3632917	oai:tms.ycba.yale.edu:27607
3632918	oai:tms.ycba.yale.edu:27608
3632919	oai:tms.ycba.yale.edu:27609
3632920	oai:tms.ycba.yale.edu:27610
3632921	oai:tms.ycba.yale.edu:27611
3632922	oai:tms.ycba.yale.edu:27612
3632923	oai:tms.ycba.yale.edu:27613
3632924	oai:tms.ycba.yale.edu:27614
3632925	oai:tms.ycba.yale.edu:27615
3632926	oai:tms.ycba.yale.edu:27616
3632927	oai:tms.ycba.yale.edu:27617
3632928	oai:tms.ycba.yale.edu:27618
3632929	oai:tms.ycba.yale.edu:27619
3632930	oai:tms.ycba.yale.edu:27620
3632931	oai:tms.ycba.yale.edu:27621
3632932	oai:tms.ycba.yale.edu:27622
3632933	oai:tms.ycba.yale.edu:27623
3632934	oai:tms.ycba.yale.edu:27624
3632935	oai:tms.ycba.yale.edu:27625
3632936	oai:tms.ycba.yale.edu:27626
3632937	oai:tms.ycba.yale.edu:27627
3632938	oai:tms.ycba.yale.edu:27628
3632939	oai:tms.ycba.yale.edu:27629
3632940	oai:tms.ycba.yale.edu:27630
3632941	oai:tms.ycba.yale.edu:27631
3632942	oai:tms.ycba.yale.edu:27632
3632943	oai:tms.ycba.yale.edu:27633
3632944	oai:tms.ycba.yale.edu:27634
3632945	oai:tms.ycba.yale.edu:27635
3632946	oai:tms.ycba.yale.edu:27636
3632947	oai:tms.ycba.yale.edu:27637
3632948	oai:tms.ycba.yale.edu:27638
3632949	oai:tms.ycba.yale.edu:27639
3632950	oai:tms.ycba.yale.edu:27640
3632951	oai:tms.ycba.yale.edu:27641
3632952	oai:tms.ycba.yale.edu:27642
3632953	oai:tms.ycba.yale.edu:27643
3632954	oai:tms.ycba.yale.edu:27644
3632955	oai:tms.ycba.yale.edu:27645
3632956	oai:tms.ycba.yale.edu:27646
3632957	oai:tms.ycba.yale.edu:27647
