id	provided_identifier
2029423	oai:orbis.library.yale.edu:3294472
2029424	oai:orbis.library.yale.edu:3294474
2029425	oai:orbis.library.yale.edu:3294480
2029426	oai:orbis.library.yale.edu:3294481
2029427	oai:orbis.library.yale.edu:3294503
2029428	oai:orbis.library.yale.edu:3294509
2029429	oai:orbis.library.yale.edu:3294513
2029430	oai:orbis.library.yale.edu:3294515
2029431	oai:orbis.library.yale.edu:3294519
2029432	oai:orbis.library.yale.edu:3294521
2029433	oai:orbis.library.yale.edu:3294526
2029434	oai:orbis.library.yale.edu:3294531
2029435	oai:orbis.library.yale.edu:3294538
2029436	oai:orbis.library.yale.edu:3294539
2029437	oai:orbis.library.yale.edu:3294543
2029438	oai:orbis.library.yale.edu:3294546
2029439	oai:orbis.library.yale.edu:3294548
2029440	oai:orbis.library.yale.edu:3294549
2029441	oai:orbis.library.yale.edu:3294552
2029442	oai:orbis.library.yale.edu:3294555
2029443	oai:orbis.library.yale.edu:3294562
2029444	oai:orbis.library.yale.edu:3294571
2029445	oai:orbis.library.yale.edu:3294580
2029446	oai:orbis.library.yale.edu:3294590
2029447	oai:orbis.library.yale.edu:3294613
2029448	oai:orbis.library.yale.edu:3294615
2029449	oai:orbis.library.yale.edu:3294623
2029450	oai:orbis.library.yale.edu:3294632
2029451	oai:orbis.library.yale.edu:3295172
2029452	oai:orbis.library.yale.edu:3295184
2029453	oai:orbis.library.yale.edu:3295188
2029454	oai:orbis.library.yale.edu:3295193
2029455	oai:orbis.library.yale.edu:3295201
2029456	oai:orbis.library.yale.edu:3295211
2029457	oai:orbis.library.yale.edu:3295220
2029458	oai:orbis.library.yale.edu:3295234
2029459	oai:orbis.library.yale.edu:3295235
2029460	oai:orbis.library.yale.edu:3295237
2029461	oai:orbis.library.yale.edu:3295238
2029462	oai:orbis.library.yale.edu:3295252
2029463	oai:orbis.library.yale.edu:3295257
2029464	oai:orbis.library.yale.edu:3295268
2029465	oai:orbis.library.yale.edu:3295276
2029466	oai:orbis.library.yale.edu:3296289
2029467	oai:orbis.library.yale.edu:3296297
2029468	oai:orbis.library.yale.edu:3296309
2029469	oai:orbis.library.yale.edu:3296314
2029470	oai:orbis.library.yale.edu:3296513
2029471	oai:orbis.library.yale.edu:3296523
2029472	oai:orbis.library.yale.edu:3296524
2029474	oai:orbis.library.yale.edu:3296568
2029475	oai:orbis.library.yale.edu:3296571
2029476	oai:orbis.library.yale.edu:3296576
2029477	oai:orbis.library.yale.edu:3296587
2029478	oai:orbis.library.yale.edu:3296592
2029479	oai:orbis.library.yale.edu:3296599
2029480	oai:orbis.library.yale.edu:3296604
2029481	oai:orbis.library.yale.edu:3296632
2029482	oai:orbis.library.yale.edu:3296636
2029483	oai:orbis.library.yale.edu:3296642
2029484	oai:orbis.library.yale.edu:3296655
2029485	oai:orbis.library.yale.edu:3296663
2029487	oai:orbis.library.yale.edu:3296691
2029488	oai:orbis.library.yale.edu:3296707
2029489	oai:orbis.library.yale.edu:3296953
2029490	oai:orbis.library.yale.edu:3296957
2029491	oai:orbis.library.yale.edu:3296964
2029492	oai:orbis.library.yale.edu:3296972
2029493	oai:orbis.library.yale.edu:3296974
2029494	oai:orbis.library.yale.edu:3296976
2029495	oai:orbis.library.yale.edu:3296979
2029496	oai:orbis.library.yale.edu:3296984
2029497	oai:orbis.library.yale.edu:3296986
2029498	oai:orbis.library.yale.edu:3296988
2029499	oai:orbis.library.yale.edu:3296996
2029500	oai:orbis.library.yale.edu:3297004
2029501	oai:orbis.library.yale.edu:3297008
2029502	oai:orbis.library.yale.edu:3297019
2029503	oai:orbis.library.yale.edu:3297023
2029504	oai:orbis.library.yale.edu:3297041
2029505	oai:orbis.library.yale.edu:3297050
2029506	oai:orbis.library.yale.edu:3297076
2029507	oai:orbis.library.yale.edu:3297087
2029508	oai:orbis.library.yale.edu:3297091
2029509	oai:orbis.library.yale.edu:3297111
2029510	oai:orbis.library.yale.edu:3297117
2029511	oai:orbis.library.yale.edu:3297138
2029512	oai:orbis.library.yale.edu:3297168
2029513	oai:orbis.library.yale.edu:3297174
2029514	oai:orbis.library.yale.edu:3297178
2029515	oai:orbis.library.yale.edu:3297180
2029517	oai:orbis.library.yale.edu:3297199
2029518	oai:orbis.library.yale.edu:3297206
2029519	oai:orbis.library.yale.edu:3297215
2029520	oai:orbis.library.yale.edu:3298030
2029521	oai:orbis.library.yale.edu:3298033
2029522	oai:orbis.library.yale.edu:3298035
2029523	oai:orbis.library.yale.edu:3298038
2029524	oai:orbis.library.yale.edu:3298051
2029525	oai:orbis.library.yale.edu:3298056
2029526	oai:orbis.library.yale.edu:3298059
2029527	oai:orbis.library.yale.edu:3298063
2029528	oai:orbis.library.yale.edu:3298068
2029529	oai:orbis.library.yale.edu:3298073
2029530	oai:orbis.library.yale.edu:3298075
2029531	oai:orbis.library.yale.edu:3298078
2029532	oai:orbis.library.yale.edu:3298118
2029533	oai:orbis.library.yale.edu:3298119
2029535	oai:orbis.library.yale.edu:3298126
2029536	oai:orbis.library.yale.edu:3298129
2029537	oai:orbis.library.yale.edu:3298132
2029538	oai:orbis.library.yale.edu:3298136
2029539	oai:orbis.library.yale.edu:3298145
2029540	oai:orbis.library.yale.edu:3298169
2029541	oai:orbis.library.yale.edu:3298177
2029542	oai:orbis.library.yale.edu:3298180
2029543	oai:orbis.library.yale.edu:3298196
2029544	oai:orbis.library.yale.edu:3298209
2029546	oai:orbis.library.yale.edu:3298219
2029547	oai:orbis.library.yale.edu:3298223
2029548	oai:orbis.library.yale.edu:3300848
2029549	oai:orbis.library.yale.edu:3300868
2029550	oai:orbis.library.yale.edu:3300875
2029551	oai:orbis.library.yale.edu:3300891
2029552	oai:orbis.library.yale.edu:3300894
2029553	oai:orbis.library.yale.edu:3300903
2029554	oai:orbis.library.yale.edu:3300908
2029555	oai:orbis.library.yale.edu:3300923
2029556	oai:orbis.library.yale.edu:3300926
2029557	oai:orbis.library.yale.edu:3300948
2029558	oai:orbis.library.yale.edu:3300951
2029560	oai:orbis.library.yale.edu:3303051
2029561	oai:orbis.library.yale.edu:3303320
2029562	oai:orbis.library.yale.edu:3303333
2029563	oai:orbis.library.yale.edu:3303336
2029564	oai:orbis.library.yale.edu:3303357
2029567	oai:orbis.library.yale.edu:3303403
2029568	oai:orbis.library.yale.edu:3305135
2029569	oai:orbis.library.yale.edu:3305140
2029570	oai:orbis.library.yale.edu:3305164
2029571	oai:orbis.library.yale.edu:3305168
2029572	oai:orbis.library.yale.edu:3305184
2029573	oai:orbis.library.yale.edu:3305190
2029574	oai:orbis.library.yale.edu:3305205
2029575	oai:orbis.library.yale.edu:3305209
2029576	oai:orbis.library.yale.edu:3305251
2029578	oai:orbis.library.yale.edu:3305584
2029579	oai:orbis.library.yale.edu:3305591
2029580	oai:orbis.library.yale.edu:3305615
2029581	oai:orbis.library.yale.edu:3305616
2029582	oai:orbis.library.yale.edu:3305620
2029583	oai:orbis.library.yale.edu:3305624
2029584	oai:orbis.library.yale.edu:3305631
2029585	oai:orbis.library.yale.edu:3305657
2029586	oai:orbis.library.yale.edu:3305677
2029587	oai:orbis.library.yale.edu:3305736
2029588	oai:orbis.library.yale.edu:3305738
2029589	oai:orbis.library.yale.edu:3307477
2029590	oai:orbis.library.yale.edu:3307512
2029591	oai:orbis.library.yale.edu:3307519
2029592	oai:orbis.library.yale.edu:3307536
2029593	oai:orbis.library.yale.edu:3307563
2029594	oai:orbis.library.yale.edu:3307614
2029595	oai:orbis.library.yale.edu:3307869
2029596	oai:orbis.library.yale.edu:3307877
2029597	oai:orbis.library.yale.edu:3307879
2029598	oai:orbis.library.yale.edu:3307906
2029599	oai:orbis.library.yale.edu:3307980
2029600	oai:orbis.library.yale.edu:3308005
2029602	oai:orbis.library.yale.edu:3308023
2029603	oai:orbis.library.yale.edu:3308025
2029604	oai:orbis.library.yale.edu:3308034
2029605	oai:orbis.library.yale.edu:3308040
2029606	oai:orbis.library.yale.edu:3308045
2029607	oai:orbis.library.yale.edu:3308128
2029608	oai:orbis.library.yale.edu:3309173
2029609	oai:orbis.library.yale.edu:3309177
2029610	oai:orbis.library.yale.edu:3309181
2029611	oai:orbis.library.yale.edu:3309190
2029612	oai:orbis.library.yale.edu:3309196
2029613	oai:orbis.library.yale.edu:3309198
2029614	oai:orbis.library.yale.edu:3309199
2029615	oai:orbis.library.yale.edu:3309217
2029616	oai:orbis.library.yale.edu:3309257
2029617	oai:orbis.library.yale.edu:3309258
2029618	oai:orbis.library.yale.edu:3309259
2029619	oai:orbis.library.yale.edu:3309262
2029620	oai:orbis.library.yale.edu:3309267
2029621	oai:orbis.library.yale.edu:3309284
2029622	oai:orbis.library.yale.edu:3309287
2029623	oai:orbis.library.yale.edu:3309290
2029624	oai:orbis.library.yale.edu:3309762
2029625	oai:orbis.library.yale.edu:3309765
2029626	oai:orbis.library.yale.edu:3309771
2029627	oai:orbis.library.yale.edu:3309779
2029628	oai:orbis.library.yale.edu:3309782
2029629	oai:orbis.library.yale.edu:3309792
2029630	oai:orbis.library.yale.edu:3309796
2029631	oai:orbis.library.yale.edu:3309802
2029632	oai:orbis.library.yale.edu:3309815
2029633	oai:orbis.library.yale.edu:3309817
2029634	oai:orbis.library.yale.edu:3309822
2029635	oai:orbis.library.yale.edu:3309829
2029636	oai:orbis.library.yale.edu:3309830
2029637	oai:orbis.library.yale.edu:3309836
2029638	oai:orbis.library.yale.edu:3309845
2029640	oai:orbis.library.yale.edu:3309885
2029641	oai:orbis.library.yale.edu:3309886
2029642	oai:orbis.library.yale.edu:3309890
2029643	oai:orbis.library.yale.edu:3309962
2029644	oai:orbis.library.yale.edu:3309965
2029645	oai:orbis.library.yale.edu:3313048
2029646	oai:orbis.library.yale.edu:3313057
2029647	oai:orbis.library.yale.edu:3313064
2029648	oai:orbis.library.yale.edu:3313072
2029650	oai:orbis.library.yale.edu:3313082
2029651	oai:orbis.library.yale.edu:3314724
2029652	oai:orbis.library.yale.edu:3314727
2029653	oai:orbis.library.yale.edu:3314735
2029654	oai:orbis.library.yale.edu:3314737
2029655	oai:orbis.library.yale.edu:3314743
2029656	oai:orbis.library.yale.edu:3314745
2029657	oai:orbis.library.yale.edu:3314751
2029658	oai:orbis.library.yale.edu:3314760
2029659	oai:orbis.library.yale.edu:3314763
2029660	oai:orbis.library.yale.edu:3317050
2029661	oai:orbis.library.yale.edu:3317052
2029662	oai:orbis.library.yale.edu:3317075
2029663	oai:orbis.library.yale.edu:3317088
2029665	oai:orbis.library.yale.edu:3317132
2029666	oai:orbis.library.yale.edu:3317167
2029667	oai:orbis.library.yale.edu:3317179
2029668	oai:orbis.library.yale.edu:3317197
2029669	oai:orbis.library.yale.edu:3317227
2029670	oai:orbis.library.yale.edu:3318511
2029671	oai:orbis.library.yale.edu:3318842
2029672	oai:orbis.library.yale.edu:3318844
2029673	oai:orbis.library.yale.edu:3318846
2029674	oai:orbis.library.yale.edu:3318850
2029676	oai:orbis.library.yale.edu:3319561
2029677	oai:orbis.library.yale.edu:3319566
2029678	oai:orbis.library.yale.edu:3319577
2029679	oai:orbis.library.yale.edu:3319580
2029680	oai:orbis.library.yale.edu:3319599
2029681	oai:orbis.library.yale.edu:3319605
2029682	oai:orbis.library.yale.edu:3319612
2029683	oai:orbis.library.yale.edu:3319614
2029684	oai:orbis.library.yale.edu:3319628
2029685	oai:orbis.library.yale.edu:3319632
2029686	oai:orbis.library.yale.edu:3319636
2029687	oai:orbis.library.yale.edu:3319643
2029688	oai:orbis.library.yale.edu:3319645
2029690	oai:orbis.library.yale.edu:3319669
2029691	oai:orbis.library.yale.edu:3319683
2029692	oai:orbis.library.yale.edu:3319718
2029693	oai:orbis.library.yale.edu:3319741
2029694	oai:orbis.library.yale.edu:3319761
2029696	oai:orbis.library.yale.edu:3319783
2029697	oai:orbis.library.yale.edu:3319807
2029698	oai:orbis.library.yale.edu:3319812
2029700	oai:orbis.library.yale.edu:3321468
2029701	oai:orbis.library.yale.edu:3321501
2029702	oai:orbis.library.yale.edu:3321510
2029704	oai:orbis.library.yale.edu:3321540
2029705	oai:orbis.library.yale.edu:3321547
2029706	oai:orbis.library.yale.edu:3321555
2029707	oai:orbis.library.yale.edu:3322491
2029708	oai:orbis.library.yale.edu:3322505
2029709	oai:orbis.library.yale.edu:3322510
2029710	oai:orbis.library.yale.edu:3322523
2029711	oai:orbis.library.yale.edu:3322526
2029712	oai:orbis.library.yale.edu:3322550
2029713	oai:orbis.library.yale.edu:3322563
2029715	oai:orbis.library.yale.edu:3322570
2029716	oai:orbis.library.yale.edu:3322573
2029717	oai:orbis.library.yale.edu:3322587
2029718	oai:orbis.library.yale.edu:3322592
2029719	oai:orbis.library.yale.edu:3322594
2029720	oai:orbis.library.yale.edu:3322595
2029721	oai:orbis.library.yale.edu:3322624
2029723	oai:orbis.library.yale.edu:3322663
2029724	oai:orbis.library.yale.edu:3322664
2029725	oai:orbis.library.yale.edu:3322669
2029727	oai:orbis.library.yale.edu:3322702
2029728	oai:orbis.library.yale.edu:3322707
2029729	oai:orbis.library.yale.edu:3322708
2029730	oai:orbis.library.yale.edu:3322725
2029731	oai:orbis.library.yale.edu:3323249
2029732	oai:orbis.library.yale.edu:3323261
2029733	oai:orbis.library.yale.edu:3323263
2029734	oai:orbis.library.yale.edu:3323287
2029735	oai:orbis.library.yale.edu:3323293
2029736	oai:orbis.library.yale.edu:3323302
2029737	oai:orbis.library.yale.edu:3323353
2029738	oai:orbis.library.yale.edu:3323364
2029739	oai:orbis.library.yale.edu:3323370
2029740	oai:orbis.library.yale.edu:3323373
2029741	oai:orbis.library.yale.edu:3323803
2029742	oai:orbis.library.yale.edu:3323824
2029743	oai:orbis.library.yale.edu:3330842
2029744	oai:orbis.library.yale.edu:3331512
2029745	oai:orbis.library.yale.edu:3331516
2029746	oai:orbis.library.yale.edu:3331537
2029747	oai:orbis.library.yale.edu:3331541
2029748	oai:orbis.library.yale.edu:3331599
2029749	oai:orbis.library.yale.edu:3331601
2029750	oai:orbis.library.yale.edu:3331603
2029752	oai:orbis.library.yale.edu:3332056
2029753	oai:orbis.library.yale.edu:3333685
2029754	oai:orbis.library.yale.edu:3333689
2029755	oai:orbis.library.yale.edu:3333691
2029756	oai:orbis.library.yale.edu:3333697
2029757	oai:orbis.library.yale.edu:3333716
2029758	oai:orbis.library.yale.edu:3333723
2029759	oai:orbis.library.yale.edu:3333725
2029760	oai:orbis.library.yale.edu:3333739
2029762	oai:orbis.library.yale.edu:3334340
2029763	oai:orbis.library.yale.edu:3334346
2029764	oai:orbis.library.yale.edu:3334360
2029765	oai:orbis.library.yale.edu:3334364
2029766	oai:orbis.library.yale.edu:3334369
2029767	oai:orbis.library.yale.edu:3334372
2029768	oai:orbis.library.yale.edu:3334418
2029769	oai:orbis.library.yale.edu:3334421
2029770	oai:orbis.library.yale.edu:3334423
2029771	oai:orbis.library.yale.edu:3334430
2029772	oai:orbis.library.yale.edu:3334434
2029773	oai:orbis.library.yale.edu:3334446
2029774	oai:orbis.library.yale.edu:3334454
2029775	oai:orbis.library.yale.edu:3334457
2029776	oai:orbis.library.yale.edu:3334467
2029777	oai:orbis.library.yale.edu:3334475
2029778	oai:orbis.library.yale.edu:3334483
2029779	oai:orbis.library.yale.edu:3334543
2029780	oai:orbis.library.yale.edu:3334545
2029781	oai:orbis.library.yale.edu:3334550
2029782	oai:orbis.library.yale.edu:3334552
2029783	oai:orbis.library.yale.edu:3334564
2029784	oai:orbis.library.yale.edu:3334573
2029785	oai:orbis.library.yale.edu:3334582
2029786	oai:orbis.library.yale.edu:3334779
2029787	oai:orbis.library.yale.edu:3335263
2029788	oai:orbis.library.yale.edu:3335898
2029789	oai:orbis.library.yale.edu:3335923
2029790	oai:orbis.library.yale.edu:3335928
2029791	oai:orbis.library.yale.edu:3335931
2029792	oai:orbis.library.yale.edu:3335938
2029793	oai:orbis.library.yale.edu:3335944
2029794	oai:orbis.library.yale.edu:3335949
2029795	oai:orbis.library.yale.edu:3335951
2029796	oai:orbis.library.yale.edu:3335960
2029797	oai:orbis.library.yale.edu:3335961
2029798	oai:orbis.library.yale.edu:3335964
2029799	oai:orbis.library.yale.edu:3335973
2029800	oai:orbis.library.yale.edu:3335979
2029801	oai:orbis.library.yale.edu:3335980
2029802	oai:orbis.library.yale.edu:3335985
2029803	oai:orbis.library.yale.edu:3335986
2029804	oai:orbis.library.yale.edu:3336554
2029805	oai:orbis.library.yale.edu:3336556
2029806	oai:orbis.library.yale.edu:3336559
2029807	oai:orbis.library.yale.edu:3336560
2029808	oai:orbis.library.yale.edu:3336561
2029809	oai:orbis.library.yale.edu:3336565
2029810	oai:orbis.library.yale.edu:3336567
2029811	oai:orbis.library.yale.edu:3336594
2029813	oai:orbis.library.yale.edu:3336597
2029814	oai:orbis.library.yale.edu:3336603
2029815	oai:orbis.library.yale.edu:3336604
2029816	oai:orbis.library.yale.edu:3337715
2029817	oai:orbis.library.yale.edu:3337717
2029818	oai:orbis.library.yale.edu:3337723
2029819	oai:orbis.library.yale.edu:3337741
2029820	oai:orbis.library.yale.edu:3337765
2029821	oai:orbis.library.yale.edu:3337773
2029822	oai:orbis.library.yale.edu:3337776
2029823	oai:orbis.library.yale.edu:3337777
2029824	oai:orbis.library.yale.edu:3337785
2029825	oai:orbis.library.yale.edu:3337788
2029826	oai:orbis.library.yale.edu:3337791
2029828	oai:orbis.library.yale.edu:3337797
2029829	oai:orbis.library.yale.edu:3338381
2029830	oai:orbis.library.yale.edu:3338386
2029831	oai:orbis.library.yale.edu:3338401
2029832	oai:orbis.library.yale.edu:3338406
2029833	oai:orbis.library.yale.edu:3338419
2029834	oai:orbis.library.yale.edu:3338422
2029836	oai:orbis.library.yale.edu:3339606
2029837	oai:orbis.library.yale.edu:3339610
2029838	oai:orbis.library.yale.edu:3339614
2029839	oai:orbis.library.yale.edu:3339621
2029840	oai:orbis.library.yale.edu:3339624
2029841	oai:orbis.library.yale.edu:3339626
2029842	oai:orbis.library.yale.edu:3339650
2029843	oai:orbis.library.yale.edu:3340197
2029844	oai:orbis.library.yale.edu:3340589
2029845	oai:orbis.library.yale.edu:3340602
2029846	oai:orbis.library.yale.edu:3340603
2029847	oai:orbis.library.yale.edu:3340608
2029848	oai:orbis.library.yale.edu:3340621
2029849	oai:orbis.library.yale.edu:3340622
2029850	oai:orbis.library.yale.edu:3340633
2029851	oai:orbis.library.yale.edu:3340635
2029852	oai:orbis.library.yale.edu:3340640
2029853	oai:orbis.library.yale.edu:3340641
2029854	oai:orbis.library.yale.edu:3340643
2029855	oai:orbis.library.yale.edu:3340646
2029856	oai:orbis.library.yale.edu:3340766
2029857	oai:orbis.library.yale.edu:3340768
2029858	oai:orbis.library.yale.edu:3340769
2029860	oai:orbis.library.yale.edu:3340780
2029861	oai:orbis.library.yale.edu:3340787
2029862	oai:orbis.library.yale.edu:3340788
2029863	oai:orbis.library.yale.edu:3340791
2029864	oai:orbis.library.yale.edu:3340793
2029865	oai:orbis.library.yale.edu:3340810
2029866	oai:orbis.library.yale.edu:3340814
2029867	oai:orbis.library.yale.edu:3342625
2029868	oai:orbis.library.yale.edu:3342632
2029869	oai:orbis.library.yale.edu:3342646
2029870	oai:orbis.library.yale.edu:3342649
2029871	oai:orbis.library.yale.edu:3343075
2029872	oai:orbis.library.yale.edu:3343373
2029873	oai:orbis.library.yale.edu:3343385
2029874	oai:orbis.library.yale.edu:3343940
2029875	oai:orbis.library.yale.edu:3343944
2029876	oai:orbis.library.yale.edu:3343948
2029877	oai:orbis.library.yale.edu:3343953
2029878	oai:orbis.library.yale.edu:3343958
2029879	oai:orbis.library.yale.edu:3343964
2029880	oai:orbis.library.yale.edu:3343981
2029881	oai:orbis.library.yale.edu:3344033
2029882	oai:orbis.library.yale.edu:3344043
2029883	oai:orbis.library.yale.edu:3344047
